ORIGIN,DEST,AIR_TIME,ELAPSED_TIME
DEN,BKG,85.34615384615384,108.6923076923077
DEN,BMI,104.6969696969697,132.06060606060606
DEN,BNA,123.44102990033223,146.89617940199335
DEN,BOI,94.27679623085983,115.00353356890459
DEN,BOS,200.96969696969697,224.89247311827958
DEN,BRO,142.0,171.0
DEN,BTM,96.0625,122.625
DEN,BTV,191.6888888888889,216.53333333333333
DEN,BUF,159.52592592592592,178.56296296296296
DEN,BUR,124.63680781758957,144.85342019543975
DEN,BWI,173.00704225352112,194.09859154929578
DEN,BZN,79.69515306122449,101.83545918367346
DEN,CHS,169.36820083682008,196.73640167364016
DEN,CID,87.7751937984496,113.53488372093024
DEN,CLE,140.9721792890263,163.7789799072643
DEN,CLT,160.37242614145032,190.2936436884512
DEN,CMH,137.45293072824157,160.4849023090586
DEN,CNY,48.38297872340426,70.7872340425532
DEN,COD,66.2375,88.61875
DEN,COS,19.244367417677644,43.95840554592721
DEN,COU,85.4,116.5
DEN,CPR,41.16931216931217,64.17460317460318
DEN,CVG,129.41617647058823,154.06764705882352
DEN,CYS,20.180851063829788,41.170212765957444
DEN,DAL,90.4656862745098,108.67647058823529
DEN,DAY,130.67741935483872,159.93548387096774
DEN,DCA,171.24291497975707,194.91295546558703
DEN,DDC,46.78378378378378,67.06756756756756
DEN,DFW,87.60028653295129,116.23829990448901
DEN,DIK,71.52631578947368,97.52631578947368
DEN,DRO,45.98392857142857,71.49107142857143
DEN,DSM,75.69219858156028,98.35886524822695
DEN,DTW,135.92206654991244,161.1786339754816
DEN,DVL,92.38297872340425,119.36170212765957
DEN,EAR,46.54716981132076,69.53459119496856
DEN,ECP,158.04347826086956,184.7173913043478
DEN,EGE,26.3489010989011,49.58791208791209
DEN,ELP,84.25376344086021,105.35913978494624
DEN,EUG,142.08753315649867,165.88594164456234
DEN,EWR,186.49127906976744,217.04166666666666
DEN,FAI,305.25,326.0
DEN,FAR,87.26113360323886,114.02631578947368
DEN,FAT,120.11267605633803,144.01584507042253
DEN,FCA,110.24929971988796,132.54901960784315
DEN,FLG,75.8936170212766,96.48936170212765
DEN,FLL,200.4008152173913,224.51358695652175
DEN,FOD,79.875,98.375
DEN,FSD,68.97727272727273,93.27651515151516
DEN,GCC,50.11929824561403,72.47719298245615
DEN,GEG,116.96483180428135,136.60703363914374
DEN,GJT,38.78669724770642,61.64449541284404
DEN,GRB,114.11428571428571,135.88571428571427
DEN,GRR,121.87706855791963,145.17966903073287
DEN,GSP,156.64077669902912,186.19417475728156
DEN,GTF,92.13247863247864,114.62393162393163
DEN,GUC,34.525925925925925,57.629629629629626
DEN,HDN,29.838407494145198,51.540983606557376
DEN,HLN,89.87179487179488,110.76923076923077
DEN,HNL,406.0844155844156,433.3181818181818
DEN,HOB,72.56,97.36
DEN,HOU,116.9847660500544,136.59521218715994
DEN,HRL,130.5,152.76666666666668
DEN,HSV,130.125,158.7578125
DEN,HYS,46.02564102564103,68.78846153846153
DEN,IAD,166.9763481551561,190.21097445600756
DEN,IAH,113.25874928284567,138.80780263912794
DEN,ICT,59.005376344086024,82.29749103942652
DEN,IDA,74.90985915492958,99.10704225352113
DEN,IND,117.38922155688623,139.04670658682636
DEN,JAC,65.30373831775701,85.63084112149532
DEN,JAN,115.75,142.25
DEN,JAX,171.08713692946057,195.0622406639004
DEN,JFK,192.36976744186046,220.1860465116279
DEN,JLN,77.93877551020408,99.51020408163265
DEN,JMS,82.22943722943722,104.2987012987013
DEN,KOA,418.4621848739496,442.4621848739496
DEN,LAR,25.44140625,46.75
DEN,LAS,89.35893536121672,111.76083650190114
DEN,LAX,119.08183486238532,144.22899082568807
DEN,LBB,64.92626728110599,88.70506912442396
DEN,LBF,38.03225806451613,60.276497695852534
DEN,LBL,46.56613756613756,69.05820105820106
DEN,LFT,118.5,144.0
DEN,LGA,190.37684365781712,216.10324483775813
DEN,LGB,120.36734693877551,138.79183673469387
DEN,LIH,427.8114754098361,452.3196721311475
DEN,LIT,98.54426229508196,123.10819672131147
DEN,LNK,59.674157303370784,84.65168539325843
DEN,LWS,115.75,140.23214285714286
DEN,MAF,79.73469387755102,104.75801749271137
DEN,MCI,71.14187643020595,92.06483600305111
DEN,MCO,183.41346801346802,207.86531986531986
DEN,MDT,173.4,197.86666666666667
DEN,MDW,111.78127896200185,130.34476367006488
DEN,MEM,109.52981651376147,134.59174311926606
DEN,MFR,137.80727272727273,162.55636363636364
DEN,MIA,200.84925373134328,226.77014925373135
DEN,MKE,111.47100591715976,134.58106508875738
DEN,MLI,98.3037037037037,125.05185185185185
DEN,MMH,116.63636363636364,140.63636363636363
DEN,MOT,88.16600790513834,113.73913043478261
DEN,MRY,137.15217391304347,161.08695652173913
DEN,MSN,101.84873949579831,126.11204481792717
DEN,MSO,102.40707964601769,125.76401179941003
DEN,MSP,89.34873540856032,109.65758754863813
DEN,MSY,129.44871794871796,150.6551282051282
DEN,MTJ,36.23760330578512,58.72933884297521
DEN,MYR,177.0,197.3
DEN,OAK,131.63741721854305,151.25165562913907
DEN,OGG,405.5833333333333,435.05555555555554
DEN,OKC,70.31668437832093,92.6663124335813
DEN,OMA,62.748350612629594,82.7492931196984
DEN,ONT,113.51930758988016,133.52862849533955
DEN,ORD,112.44067796610169,142.43978590544157
DEN,ORF,179.98203592814372,204.20958083832335
DEN,OTH,156.94736842105263,182.73684210526315
DEN,PAE,156.88990825688074,182.43119266055047
DEN,PBI,204.1,230.9
DEN,PDX,138.37358490566038,157.83924528301887
DEN,PHL,180.5799299883314,205.22287047841306
DEN,PHX,88.93337819650067,111.26648721399731
DEN,PIA,96.0,117.53846153846153
DEN,PIR,58.74025974025974,82.3896103896104
DEN,PIT,149.69662921348313,172.03558052434457
DEN,PNS,147.65765765765767,171.82882882882882
DEN,PRC,83.54545454545455,103.88311688311688
DEN,PSC,127.59176029962546,152.5131086142322
DEN,PSP,109.93862815884476,133.21480144404333
DEN,PUB,25.058823529411764,47.38725490196079
DEN,PVD,205.23076923076923,238.0
DEN,PVU,61.6,83.8
DEN,PWM,202.79310344827587,226.0
DEN,RAP,47.516,71.91
DEN,RDM,132.16326530612244,157.7891156462585
DEN,RDU,168.88175675675674,192.41385135135135
DEN,RIC,173.5,200.37867647058823
DEN,RIW,49.06870229007634,69.92366412213741
DEN,RKS,43.01546391752577,63.365979381443296
DEN,RNO,114.62165963431787,135.0210970464135
DEN,ROC,168.57142857142858,197.0
DEN,RST,91.73913043478261,112.54347826086956
DEN,RSW,188.90939597315437,212.9228187919463
DEN,SAF,45.93939393939394,66.63636363636364
DEN,SAN,117.5966883500887,136.52868125369605
DEN,SAT,103.98582333696838,123.7546346782988
DEN,SAV,169.46153846153845,196.1098901098901
DEN,SBA,131.6879606879607,154.96068796068795
DEN,SBP,141.72602739726028,167.70205479452054
DEN,SDF,124.54098360655738,148.4983606557377
DEN,SEA,147.80526535729211,174.19557041370663
DEN,SFO,132.11079383209594,156.10108509423188
DEN,SGF,83.81666666666666,110.19444444444444
DEN,SGU,80.02787456445994,103.2369337979094
DEN,SHR,56.31937172774869,79.18324607329843
DEN,SHV,105.42857142857143,136.11428571428573
DEN,SJC,131.94420131291028,151.28884026258206
DEN,SLC,64.9025133282559,88.46039603960396
DEN,SLN,56.786407766990294,79.79611650485437
DEN,SMF,127.54493464052288,147.8562091503268
DEN,SNA,118.53348214285714,138.94122023809524
DEN,SRQ,187.39622641509433,214.8490566037736
DEN,STL,95.34324758842443,116.70980707395498
DEN,STS,142.75862068965517,169.86206896551724
DEN,SUN,92.99090909090908,117.65454545454546
DEN,SUX,66.38805970149254,87.94029850746269
DEN,SYR,175.14563106796118,201.11650485436894
DEN,TPA,177.23823529411766,199.62843137254902
DEN,TUL,72.37704918032787,94.42950819672132
DEN,TUS,96.95539033457248,118.18463444857497
DEN,TVC,129.06976744186048,156.72093023255815
DEN,TWF,84.73076923076923,106.84615384615384
DEN,TYR,95.63636363636364,118.36363636363636
DEN,TYS,140.44343891402715,166.45701357466064
DEN,VEL,45.50917431192661,67.38990825688073
DEN,VPS,155.17391304347825,184.65217391304347
DEN,WYS,78.5925925925926,101.5925925925926
DEN,XNA,81.46296296296296,110.75925925925925
DEN,XWA,85.44594594594595,110.09009009009009
DFW,ABI,31.557142857142857,56.12337662337662
DFW,ABQ,85.16826923076923,110.08173076923077
DFW,ACT,20.903878583473862,45.43001686340641
DFW,AEX,46.23608017817372,69.78396436525613
DFW,AGS,109.01204819277109,135.66265060240963
DFW,AMA,51.32165206508135,74.67459324155195
DFW,ANC,379.4375,404.1375
DFW,ASE,114.05135135135136,143.93243243243242
DFW,ATL,96.07532467532468,122.11082251082252
DFW,AUS,35.99864864864865,61.16689189189189
DFW,AVL,107.97849462365592,132.94086021505376
DFW,BDL,177.2941176470588,199.97058823529412
DFW,BFL,176.01777777777778,201.05333333333334
DFW,BGR,202.8,228.8
DFW,BHM,79.0488188976378,104.31181102362204
DFW,BIL,150.3734439834025,175.37759336099586
DFW,BIS,132.27777777777777,158.47222222222223
DFW,BKG,52.0,74.0
DFW,BMI,91.56923076923077,116.26666666666667
DFW,BNA,82.26442812172088,107.19832109129067
DFW,BOI,175.13677811550153,199.77507598784194
DFW,BOS,187.44095238095238,213.2895238095238
DFW,BPT,51.891304347826086,77.57065217391305
DFW,BRO,71.32657657657657,95.90990990990991
DFW,BTR,57.401408450704224,82.23098591549295
DFW,BTV,186.9,213.5
DFW,BUF,148.3953488372093,174.43410852713177
DFW,BUR,174.73271889400922,199.6635944700461
DFW,BWI,148.1613475177305,172.1613475177305
DFW,BZN,163.30046948356807,188.46478873239437
DFW,CAE,112.52961672473867,137.20209059233449
DFW,CHA,91.75195822454307,117.90339425587467
DFW,CHS,121.33002481389578,147.50372208436724
DFW,CID,92.95308641975309,118.27160493827161
DFW,CLE,128.01149425287358,155.42528735632183
DFW,CLL,32.35271317829457,57.53875968992248
DFW,CLT,118.54732208363903,145.01100513573002
DFW,CMH,117.47991967871486,141.29317269076304
DFW,CMI,94.99256505576209,121.81040892193309
DFW,COS,90.5909090909091,117.796875
DFW,COU,70.48830409356725,95.96783625730994
DFW,CRP,58.177474402730375,80.91808873720136
DFW,CSG,93.41666666666667,119.66666666666667
DFW,CVG,104.2935393258427,128.7808988764045
DFW,CYS,105.80327868852459,132.70491803278688
DFW,DAB,121.475,146.75
DFW,DAY,110.4789356984479,136.00443458980044
DFW,DCA,144.59606373008435,166.92877225866917
DFW,DEN,96.77220077220078,124.8219111969112
DFW,DRO,98.41304347826087,125.20289855072464
DFW,DRT,59.91139240506329,83.18565400843882
DFW,DSM,86.3586956521739,112.43695652173913
DFW,DTW,125.51908396946565,151.51526717557252
DFW,ECP,89.71382636655949,115.95498392282958
DFW,EGE,114.62139917695474,139.06172839506172
DFW,ELP,79.75218658892128,102.5821185617104
DFW,EUG,219.9298245614035,243.52631578947367
DFW,EVV,86.51170568561874,111.68227424749163
DFW,EWR,170.59456928838952,198.75936329588015
DFW,EYW,140.22099447513813,163.9060773480663
DFW,FAI,382.5,405.125
DFW,FAR,129.06106870229007,155.06870229007635
DFW,FAT,181.79334916864607,206.25653206650833
DFW,FAY,129.05084745762713,156.83050847457628
DFW,FCA,187.40579710144928,212.46376811594203
DFW,FLG,120.72995780590718,152.27426160337552
DFW,FLL,139.47926711668273,163.72324011571843
DFW,FSD,100.82461538461538,126.99692307692308
DFW,FSM,40.678966789667896,65.11439114391143
DFW,FWA,109.49826989619378,138.96539792387543
DFW,GCK,66.34693877551021,92.91836734693878
DFW,GEG,200.91477272727272,227.0681818181818
DFW,GGG,27.735955056179776,53.407303370786515
DFW,GJT,113.54147465437788,136.92857142857142
DFW,GNV,115.3,142.58260869565217
DFW,GPT,69.15056818181819,93.63352272727273
DFW,GRB,115.0,134.0
DFW,GRI,83.52615384615385,109.68615384615384
DFW,GRK,29.33698296836983,53.98418491484185
DFW,GRR,119.55068493150685,145.83835616438355
DFW,GSO,123.52941176470588,149.312693498452
DFW,GSP,109.57236842105263,132.81578947368422
DFW,GUC,108.72,136.42
DFW,HDN,122.93846153846154,148.46153846153845
DFW,HHH,126.75,166.625
DFW,HNL,462.21153846153845,490.8615384615385
DFW,HOU,47.05874840357599,72.30523627075351
DFW,HRL,68.55506607929516,92.57709251101322
DFW,HSV,79.63975155279503,105.88664596273291
DFW,IAD,144.0195758564437,167.52039151712887
DFW,IAH,43.40555014605648,69.83446932814022
DFW,ICT,53.94616419919247,76.43203230148049
DFW,IDA,150.9811320754717,181.5
DFW,ILM,132.84285714285716,159.15714285714284
DFW,IND,100.32323232323232,123.95791245791246
DFW,JAC,147.49137931034483,172.08620689655172
DFW,JAN,58.26912928759894,84.14775725593668
DFW,JAX,113.75272161741835,137.5163297045101
DFW,JFK,179.30335097001765,207.994708994709
DFW,JLN,53.410404624277454,78.97687861271676
DFW,KOA,458.5576923076923,488.25
DFW,LAS,145.8436499466382,172.93489861259337
DFW,LAW,31.443478260869565,58.44347826086957
DFW,LAX,167.40884663083918,194.97023563455974
DFW,LBB,47.370760233918126,70.17543859649123
DFW,LCH,51.1,77.11538461538461
DFW,LEX,103.09511568123393,127.7840616966581
DFW,LFT,56.01157024793388,82.51735537190082
DFW,LGA,172.41179435483872,196.86139112903226
DFW,LGB,170.89285714285714,199.96428571428572
DFW,LIT,48.525554484088715,73.62005785920925
DFW,LRD,61.35634328358209,87.1455223880597
DFW,MAF,50.67805953693495,71.97574421168687
DFW,MCI,68.64406779661017,91.85536723163843
DFW,MCO,126.77734627831715,153.99093851132687
DFW,MDT,148.03225806451613,175.05645161290323
DFW,MDW,108.78571428571429,135.82142857142858
DFW,MEI,69.06976744186046,95.27906976744185
DFW,MEM,64.22876557191393,88.36806342015855
DFW,MFE,69.84469696969697,92.8459595959596
DFW,MGM,82.04953560371517,108.38699690402477
DFW,MHK,65.96649484536083,91.78865979381443
DFW,MIA,137.97157071783937,164.70078180525942
DFW,MKE,112.8221649484536,134.66237113402062
DFW,MLB,116.5,136.5
DFW,MLI,91.61153846153846,117.75769230769231
DFW,MLU,46.964467005076145,72.15736040609137
DFW,MOB,73.3952380952381,98.02857142857142
DFW,MRY,199.50251256281408,222.3819095477387
DFW,MSN,107.47578347578347,130.44444444444446
DFW,MSO,183.5,205.48584905660377
DFW,MSP,116.0282227307399,139.51258581235697
DFW,MSY,63.64627930682977,86.29561671763507
DFW,MTJ,107.35398230088495,132.54424778761063
DFW,MYR,128.6904761904762,155.4920634920635
DFW,OAK,197.33333333333334,226.03703703703704
DFW,OGG,455.64255319148936,486.82553191489365
DFW,OKC,35.80943214629451,59.38498556304138
DFW,OMA,82.65725806451613,105.9899193548387
DFW,ONT,161.46457765667574,187.074931880109
DFW,ORD,108.4,137.93741794310722
DFW,ORF,146.3973941368078,170.42345276872965
DFW,PBI,137.50136239782017,160.44686648501363
DFW,PDX,217.1027496382055,241.7713458755427
DFW,PHL,160.36657433056325,184.6269621421976
DFW,PHX,126.73977936404931,152.6995457495133
DFW,PIA,88.8974358974359,114.56837606837607
DFW,PIB,65.75,90.25
DFW,PIT,132.08301886792452,154.5641509433962
DFW,PNS,80.75820379965458,105.58549222797927
DFW,PSP,157.6904761904762,183.98511904761904
DFW,PWM,196.4375,220.4375
DFW,RAP,114.93154761904762,137.96130952380952
DFW,RDU,133.26271186440678,156.75706214689265
DFW,RIC,140.12211221122112,164.003300330033
DFW,RNO,184.05633802816902,207.65258215962442
DFW,ROC,151.0,168.0
DFW,ROW,67.33040935672514,94.30994152046783
DFW,RSW,128.42126789366054,151.920245398773
DFW,SAF,83.95680345572354,114.2354211663067
DFW,SAN,159.76801405975397,183.81985940246045
DFW,SAT,44.7596463022508,66.09324758842443
DFW,SAV,113.95390070921985,138.06382978723406
DFW,SBA,180.8148148148148,206.15925925925927
DFW,SBN,110.3438596491228,138.96491228070175
DFW,SBP,188.47846889952154,213.78947368421052
DFW,SDF,96.73937677053824,122.72946175637394
DFW,SEA,225.8751793400287,256.6606886657102
DFW,SFO,199.56224899598394,227.27791164658635
DFW,SGF,56.32318992654774,81.37880377754459
DFW,SGU,138.11111111111111,168.22222222222223
DFW,SHV,34.515075376884425,61.947236180904525
DFW,SJC,196.92924528301887,221.30424528301887
DFW,SJT,41.94799405646359,66.19316493313522
DFW,SJU,249.29378531073445,272.64406779661016
DFW,SLC,139.0930930930931,165.68993993993993
DFW,SMF,194.47027027027028,219.15855855855855
DFW,SNA,166.74113475177305,192.43794326241135
DFW,SPI,87.92549019607843,113.02352941176471
DFW,SPS,28.357777777777777,57.86222222222222
DFW,SRQ,122.54109589041096,148.7876712328767
DFW,STL,77.8009592326139,100.35731414868106
DFW,STS,208.2248062015504,232.57364341085272
DFW,STT,264.25,290.875
DFW,SUX,96.05405405405405,123.29729729729729
DFW,SWO,40.80398671096346,66.71760797342192
DFW,SYR,158.49056603773585,182.0754716981132
DFW,TLH,97.85588235294118,124.70294117647059
DFW,TPA,118.79961649089167,141.48801534036434
DFW,TRI,108.93364928909952,134.80568720379148
DFW,TUL,42.28434197886647,63.46493756003842
DFW,TUS,116.21604139715394,138.91073738680467
DFW,TVC,135.0625,165.921875
DFW,TXK,33.995652173913044,59.35434782608696
DFW,TYR,23.52895752895753,48.988416988416986
DFW,TYS,98.11560693641619,123.95953757225433
DFW,VPS,85.76776429809358,115.40727902946274
DFW,XNA,46.72237442922374,71.12328767123287
DFW,YUM,144.61688311688312,174.83766233766235
DHN,ATL,36.07798165137615,61.04128440366973
DIK,DEN,77.54054054054055,109.01351351351352
DLG,AKN,19.25,28.25
DLG,ANC,51.12871287128713,64.63366336633663
DLH,MSP,34.166666666666664,57.41339869281046
DLH,ORD,70.88607594936708,102.9873417721519
DRO,DEN,46.52355072463768,78.79166666666667
DRO,DFW,90.38277511961722,119.98086124401914
DRO,IAH,116.5,146.5
DRO,LAS,63.833333333333336,96.83333333333333
DRO,LAX,91.28571428571429,114.57142857142857
DRO,ORD,148.0,176.33333333333334
DRO,PHX,57.30864197530864,83.42901234567901
DRO,SLC,61.07692307692308,86.84615384615384
DRT,DFW,54.90717299578059,79.73839662447257
DSM,ATL,97.73176470588236,118.9364705882353
DSM,AUS,109.25,127.16666666666667
DSM,AZA,156.6206896551724,174.86206896551724
DSM,BNA,73.28571428571429,96.17857142857143
DSM,CLT,110.94147582697201,142.11704834605598
DSM,DCA,115.35102040816327,140.29795918367347
DSM,DEN,90.36890645586298,115.33860342555995
DSM,DFW,94.1853448275862,120.91810344827586
DSM,DTW,76.13711583924349,101.08747044917257
DSM,EWR,125.33333333333333,147.66666666666666
DSM,FLL,161.6153846153846,186.53846153846155
DSM,HOU,116.75,137.25
DSM,IAH,121.27622377622377,145.27272727272728
DSM,LAS,166.70391061452514,184.16201117318437
DSM,LAX,188.61111111111111,208.33333333333334
DSM,LGA,129.84375,155.203125
DSM,MCO,138.375,163.0
DSM,MIA,171.9090909090909,199.72727272727272
DSM,MSP,44.052721088435376,67.76190476190476
DSM,ORD,53.67091295116773,83.59023354564756
DSM,PDX,194.42857142857142,212.57142857142858
DSM,PGD,149.9090909090909,171.61363636363637
DSM,PHL,126.57534246575342,150.53424657534248
DSM,PHX,161.25174825174824,185.87762237762237
DSM,PIE,140.6216216216216,162.5810810810811
DSM,PSP,189.1818181818182,211.1818181818182
DSM,SAN,185.9090909090909,202.63636363636363
DSM,SFB,141.08771929824562,159.6140350877193
DSM,SLC,146.7605633802817,171.71830985915494
DSM,SNA,196.47058823529412,222.88235294117646
DSM,SRQ,143.6086956521739,168.2608695652174
DSM,STL,42.370370370370374,57.58518518518518
DSM,VPS,113.15384615384616,147.84615384615384
DTW,ABE,61.5360824742268,84.36769759450172
DTW,ALB,65.95247933884298,88.28512396694215
DTW,ANC,380.0,400.0
DTW,APN,40.005319148936174,59.723404255319146
DTW,ATL,90.17366803278688,114.12807377049181
DTW,ATW,57.489010989010985,81.03021978021978
DTW,AUS,160.5730769230769,185.05769230769232
DTW,AVL,74.33333333333333,95.66666666666667
DTW,AVP,57.708333333333336,80.23958333333333
DTW,AZO,27.14698795180723,48.23855421686747
DTW,BDL,73.02890173410404,94.51445086705202
DTW,BGM,54.847457627118644,76.3954802259887
DTW,BGR,96.33333333333333,114.55555555555556
DTW,BHM,90.98726114649682,112.5732484076433
DTW,BMI,55.666666666666664,75.73333333333333
DTW,BNA,70.74141630901288,92.09334763948497
DTW,BOS,82.8426103646833,106.71497120921305
DTW,BTV,73.34121621621621,97.51689189189189
DTW,BUF,41.23529411764706,62.83975659229209
DTW,BWI,63.02085620197585,84.53896816684961
DTW,BZN,187.5,213.0
DTW,CHA,76.20588235294117,102.30882352941177
DTW,CHS,97.0952380952381,122.29166666666667
DTW,CID,71.53903345724908,96.63940520446097
DTW,CIU,49.58441558441559,68.25974025974025
DTW,CLE,23.294488188976377,48.5496062992126
DTW,CLT,79.21993911719939,105.46651445966515
DTW,CMH,33.560357675111774,55.69448584202683
DTW,CVG,43.21939586645469,66.7154213036566
DTW,CWA,63.026881720430104,85.97311827956989
DTW,DAL,145.3846153846154,164.48717948717947
DTW,DAY,32.93767705382436,56.42776203966006
DTW,DCA,64.08191808191808,87.18681318681318
DTW,DEN,161.39471440750214,187.33503836317135
DTW,DFW,143.3122730573711,170.6957153231663
DTW,DSM,82.85788113695091,107.21188630490956
DTW,ELM,48.831541218637994,68.52329749103943
DTW,ERI,32.89873417721519,54.25316455696203
DTW,ESC,56.47826086956522,77.30978260869566
DTW,EVV,60.0059880239521,82.37724550898204
DTW,EWR,71.74025974025975,101.25474525474526
DTW,FLL,154.3243512974052,178.5189620758483
DTW,FWA,28.47328244274809,48.82442748091603
DTW,GRB,53.47712418300654,76.43355119825708
DTW,GRR,27.521800281293952,48.93389592123769
DTW,GSO,72.13513513513513,97.26351351351352
DTW,GSP,74.77669902912622,97.59223300970874
DTW,HNL,544.7826086956521,569.6086956521739
DTW,HOU,158.04545454545453,179.63636363636363
DTW,HPN,72.63763066202091,97.67247386759581
DTW,HSV,81.52873563218391,105.04597701149426
DTW,IAD,60.64240903387704,84.63613550815559
DTW,IAH,157.17497733454215,183.6391659111514
DTW,IMT,62.13178294573643,82.30232558139535
DTW,IND,42.75877192982456,66.58771929824562
DTW,ITH,52.698564593301434,72.8755980861244
DTW,JAC,190.0,209.0
DTW,JAX,110.71863117870723,132.2281368821293
DTW,JFK,75.9954887218045,103.82105263157895
DTW,LAN,20.42117117117117,40.7545045045045
DTW,LAS,235.47993579454254,258.63001605136435
DTW,LAX,263.38718929254304,290.7208413001912
DTW,LEX,50.81165919282511,74.68609865470852
DTW,LGA,74.37394957983193,100.87114845938375
DTW,LIT,99.75862068965517,124.0
DTW,LSE,72.58426966292134,91.43820224719101
DTW,MBS,25.62740899357602,47.23982869379015
DTW,MCI,96.75384615384615,118.13162393162393
DTW,MCO,130.0276595744681,156.50921985815603
DTW,MDT,56.66013071895425,78.53921568627452
DTW,MDW,45.81242078580482,67.16730038022814
DTW,MEM,92.2532894736842,114.88815789473684
DTW,MHT,76.3529411764706,102.17647058823529
DTW,MIA,154.66240875912408,179.72262773722628
DTW,MKE,46.170608108108105,68.05912162162163
DTW,MLI,65.85074626865672,89.35820895522389
DTW,MQT,61.81159420289855,82.54106280193237
DTW,MSN,53.215953307392994,74.13618677042801
DTW,MSP,85.05944391179291,106.36720997123682
DTW,MSY,127.70676691729324,149.80200501253134
DTW,MYR,88.94117647058823,107.83921568627451
DTW,OAK,268.42857142857144,288.5238095238095
DTW,OKC,134.81578947368422,158.81578947368422
DTW,OMA,100.10714285714286,123.35714285714286
DTW,ORD,48.8812625250501,81.90981963927855
DTW,ORF,77.86797752808988,101.56741573033707
DTW,ORH,81.12903225806451,101.16129032258064
DTW,PBI,148.47967479674796,171.78861788617886
DTW,PDX,262.2027972027972,284.986013986014
DTW,PHL,68.50234741784037,92.68732394366197
DTW,PHX,229.79237288135593,253.68114406779662
DTW,PIT,37.34072900158478,61.49445324881141
DTW,PLN,44.030030030030034,65.02402402402403
DTW,PVD,81.65579710144928,102.68478260869566
DTW,PWM,84.88803088803088,106.66023166023166
DTW,RDU,73.8566610455312,95.76391231028668
DTW,RIC,69.05,94.20555555555555
DTW,ROC,46.7291280148423,70.80890538033395
DTW,RSW,143.99774011299436,165.87118644067797
DTW,SAN,260.1554252199413,282.65982404692085
DTW,SAT,172.17981072555204,196.12618296529968
DTW,SAV,95.8840579710145,123.46376811594203
DTW,SBN,32.910919540229884,53.57471264367816
DTW,SCE,49.12562814070352,69.99497487437186
DTW,SDF,54.084598698481564,78.94577006507592
DTW,SEA,263.0674418604651,289.8313953488372
DTW,SFO,276.2011494252874,301.4904214559387
DTW,SJC,276.65384615384613,303.9230769230769
DTW,SJU,240.9777777777778,264.84444444444443
DTW,SLC,207.89833080424887,232.19726858877087
DTW,SMF,272.4117647058824,298.52941176470586
DTW,SNA,262.63492063492066,295.53968253968253
DTW,SRQ,138.7659574468085,164.4468085106383
DTW,STL,72.9079939668175,93.33333333333333
DTW,SWF,69.52380952380952,91.82539682539682
DTW,SYR,54.202676864244744,77.43594646271511
DTW,TPA,132.73946784922396,153.80044345898006
DTW,TTN,66.75,89.5
DTW,TVC,41.31861804222649,63.92130518234165
DTW,TYS,66.83554376657825,88.88859416445624
DVL,DEN,95.68367346938776,126.57142857142857
DVL,JMS,22.26050420168067,45.05882352941177
EAR,DEN,53.29120879120879,79.20879120879121
EAR,LBF,23.666666666666668,43.333333333333336
EAR,ORD,86.80555555555556,117.33333333333333
EAT,SEA,30.432,46.96
EAU,CMX,37.0,48.0
EAU,ORD,49.714893617021275,76.88085106382978
ECP,ATL,43.05988023952096,64.38203592814371
ECP,AUS,100.27586206896552,117.34482758620689
ECP,BNA,63.405541561712845,77.77329974811083
ECP,BWI,107.02439024390245,122.21951219512195
ECP,CLT,65.78630136986301,96.38082191780822
ECP,CMH,101.0,114.0
ECP,DAL,101.1587982832618,114.86266094420601
ECP,DCA,104.82926829268293,127.130081300813
ECP,DEN,179.46341463414635,208.17073170731706
ECP,DFW,107.55660377358491,135.3930817610063
ECP,HOU,90.99441340782123,105.31843575418995
ECP,IAH,96.49056603773585,118.54088050314465
ECP,IND,96.33333333333333,109.33333333333333
ECP,MCI,110.14285714285714,124.92857142857143
ECP,MDW,115.41666666666667,131.33333333333334
ECP,ORD,125.0,151.7826086956522
ECP,PHL,120.83333333333333,141.5
ECP,STL,88.88990825688073,102.6788990825688
EGE,ASE,29.0,56.0
EGE,ATL,153.375,178.60416666666666
EGE,AUS,124.5,143.5
EGE,DEN,32.84054054054054,64.23783783783784
EGE,DFW,99.52713178294573,125.13565891472868
EGE,EWR,199.55,232.65
EGE,IAD,187.5,206.0
EGE,IAH,126.44444444444444,153.7111111111111
EGE,JFK,206.02325581395348,234.41860465116278
EGE,LAX,112.06521739130434,137.30434782608697
EGE,LGA,204.75,228.25
EGE,MIA,209.6315789473684,239.31578947368422
EGE,ORD,129.49462365591398,159.09677419354838
EGE,PHL,201.0,231.0
EGE,PHX,86.26666666666667,112.53333333333333
EGE,SFO,125.15151515151516,144.9090909090909
EKO,SLC,37.663716814159294,56.02654867256637
ELM,ATL,116.0,142.5
ELM,DTW,57.259515570934255,79.60207612456747
ELM,PGD,152.125,172.75
ELM,PIE,142.0,161.39473684210526
ELM,SFB,131.15,148.43333333333334
ELP,ATL,152.11904761904762,174.30272108843536
ELP,AUS,70.33702882483371,89.09312638580931
ELP,CLT,181.7,205.7
ELP,DAL,80.0778761061947,96.36637168141593
ELP,DEN,86.0675105485232,110.0379746835443
ELP,DFW,76.0078125,102.1513671875
ELP,HOU,87.49347258485639,103.61357702349869
ELP,IAH,91.3125,113.66379310344827
ELP,LAS,84.5,102.68103448275862
ELP,LAX,102.24477611940299,126.59701492537313
ELP,LGB,94.875,110.625
